,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
470,반려동물,"""유기견들이 겨울을 따뜻하게 날 수 있도록 도와주세요! "" ",프로젝트 큐,923%,"4,616,204원",펀딩성공,209,125,"""유기견들이 겨울을 따뜻하게 날 수 있도록 도와주세요! """,2020.02.17-2020.02.29,"500,000원"
471,반려동물,[집사템] 샌드퀸 크렉형 두부모래 & 벤토킹 울트라 벤토나이트 흡수모래,(주)지티엘커뮤니케이션,923%,"9,239,800원",펀딩성공,175,96,고양이 모래 유목민 생활은 이제 그만!! 고양이를 위한! 집사들에 의한! 퍼포먼스 _ 두부모래 샌드퀸 VS 벤토킹 울트라 벤토나이트,2020.10.02-2020.10.26,"1,000,000원"
472,반려동물,"반려동물을 위한, 위생적인 식사 환경 <해야지펫 식기 세트>",주식회사 해야지,923%,"4,616,500원",펀딩성공,72,100,우리 아이들에게 위생적인 식사 환경을 만들어 주세요! 신뢰할 수 있는 소재와 공정으로 리빙브랜드 HAEYAJI 에서  '반려동물 전용 식기' 를 만들었습니다.,2020.08.11-2020.09.07,"500,000원"
473,반려동물,반려동물 이동가방 끝판 왕. 평점 5점 만점!우릴 위한 완벽한 이동가방 ,헉스 바이 하츠 (hugs by hearts),922%,"4,614,300원",펀딩성공,37,91,"리워드 만족도, 메이커 만족도 5점 만점의 5점!",2020.04.29-2020.05.25,"500,000원"
474,반려동물,네코이 SUMMER EDITION! 냥보드 스크래쳐,네코이,921%,"9,210,000원",펀딩성공,117,75,"네코이의 세번째 이야기, 서머 에디션으로 준비한 냥보드 스크래쳐",2020.06.25-2020.07.06,"1,000,000원"
475,반려동물,미끄럼 방지! 1초 흡수 패드! 아몬스 시그니처 차콜 논슬립 애견 패드,애견산업(Amons) (김정곤),918%,"9,184,200원",펀딩성공,240,114,슬개골이 걱정인 우리 강아지 :( 뛰어도 안미끄러지는 배변 패드는 없나? 흡수량 건조도 빠른 배변패드는 없나?,2020.03.02-2020.03.15,"1,000,000원"
476,반려동물,"[견생사진 프로젝트] 댕댕아, 학교가자!",주식회사 어나더플래닛,916%,"4,583,600원",펀딩성공,60,57,"""프랑스적인 삶""은 낭만적인 흑백사진과 사랑스러운 반려 동물을 촬영하는 스튜디오입니다. 펀딩으로 모인 소중한 모금액은 더 좋은 컨텐츠를 제작하는 소중한 밑거름이 됩니다",2019.12.02-2019.12.24,"500,000원"
477,반려동물,반려동생과 함께쓰는 데일리 잇 백! 헉스바이하츠의 [색감깡패 이동가방],hugs by hearts 헉스바이하츠,914%,"9,147,700원",펀딩성공,86,126,"이렇게 예쁜데, 이동가방 맞냐구요?",2020.02.12-2020.03.08,"1,000,000원"
478,반려동물,"고양이가 먼저 다가가는 공간, 그들만의 휴양지, 뽀시락 아일랜드",PEDY (정서현),913%,"4,568,000원",펀딩성공,191,113,"깨끗함은 기본! 비닐봉지의 움직임과 소리는 그대로인 고양이의 휴양지 ""뽀시락 아일랜드""",2019.10.29-2019.11.10,"500,000원"
479,반려동물,"소중한 우리 댕냥이들을 말리는데, 아직도 헤어드라이어를 쓰시나요?",아베크,912%,"27,363,750원",펀딩성공,667,412,소중한 반려 동물들을 위해 자극없는 브러쉬 드라이어로 목욕 스트레스를 줄여주세요 !,2019.09.10-2019.09.29,"3,000,000원"
480,반려동물,"우리 반려견, 반려묘와 함께하는 나만의 에코백",PATTERN FOR ALL,910%,"9,109,000원",펀딩성공,250,149,강아지를 사랑하는 한 디자이너의 에코백과 파우치!,2018.02.19-2018.03.18,"1,000,000원"
481,반려동물,배변패드 깔고 치우는 일 이제 끝! 스마트한 자동 배변패드 [아이독포티],지디피아,910%,"9,100,000원",펀딩성공,26,97,"집 비운 사이 배변패드는 누가 치우지? 나만 기다리는 건 아닐까? 반려인의 고민, 이제 끝내 드리겠습니다. 배변패드는 자동으로 치우고 아이들 모습도 영상으로 확인하는 #스마트 패드",2020.09.09-2020.09.21,"1,000,000원"
482,반려동물,핸즈프리 산책가방 도킹백  [밀리밀리],밀리밀리,906%,"4,532,000원",펀딩성공,98,86,양손이 자유로운 핸즈프리 산책가방 밀리밀리의 <도킹백> 입니다,2019.07.25-2019.08.04,"500,000원"
483,반려동물,지금까지 이런 맛은 없었다!!  이것은 고기인가!사료인가!,PETRITION,901%,"9,016,800원",펀딩성공,224,108,스마트한 반려인이라면 눈속임 없는 리얼프레쉬미트사료로 걱정 끝!!명품사료의 품질을 많은 아이들이 경험 할 수 있도록 복잡한 유통구조는 생략하고 서포터에게 이익을 돌려드립니다.,2019.02.19-2019.03.22,"1,000,000원"
484,반려동물,높이 각도조절을 내마음대로! 강아지계단? 고양이스크래쳐? 에그슬라이드스텝,주식회사 보다,899%,"4,497,700원",펀딩성공,83,87,어떻게?댕댕이와 냥이가 함께 사용할 수 있는거지? 궁금하시죠?! 댕댕이는 오르락 내리락 슬라이드 스텝으로~ 냥이는 사각사각 스크래쳐 용도로~ 댕냥이 모두 사용 가능합니다.,2020.04.20-2020.05.06,"500,000원"
485,반려동물,"반려견도 스킨케어 시대! 피부과학으로 탄생한 비타민 충전, 페토세라C",브리지테일,897%,"8,979,500원",펀딩성공,166,58,사람 보다 훨씬 얇고 연약한 반려견 피부에 스킨케어는 선택이 아닌 필수. 반려동물 스킨케어 브리지테일의 신제품 페토세라C로 피부속부터 건강하고 생기있게 지켜주세요!,2019.03.28-2019.04.09,"1,000,000원"
486,반려동물,"[반려동물] ""함께 쓰는 가구, 오래 쓰는 가구"" - 그레이에어리어",Gray Area,896%,"8,964,000원",펀딩성공,47,94,"너와 내가 함께하는 공간, 반려동물 가구 Gray Area",2019.05.15-2019.05.26,"1,000,000원"
487,반려동물,반려견 해독푸드ㅣ피부와 장 건강으로 삶의 질 상승 [클린하개],우리집 연구소,895%,"4,475,000원",펀딩성공,73,52,반려견도 디톡스가 필요해요.,2020.02.18-2020.03.06,"500,000원"
488,반려동물,가슴으로 낳은 또하나의 우리가족 반려동물 생명지킴이 펫후라이프,프로텍트바이오 대표 노영수,893%,"4,468,025원",펀딩성공,109,152,#함께 #오래 #행복하게,2019.03.11-2019.04.15,"500,000원"
489,반려동물,"[고양이X호빵] 집사가 준비한 겨울 선물, 고양이 안성맞춤 호빵 하우스",주식회사 펫데이즈 (펫킷 수입 총판),889%,"26,670,800원",펀딩성공,597,294,"우리 고양이는 맘 편히 숨을 공간이 있나요? 고양이를 위한 20년 차 집사의 겨울맞이 선물, 고양이의 마음을 반영한 동글동글 호빵 닮은 고양이하우스입니다.",2018.10.29-2018.11.18,"3,000,000원"
490,반려동물,너에게 맞출개: 맞춤형 반송이 박스 ,(주)프리딕션,886%,"4,434,500원",펀딩성공,83,70,너에게 맞출개! 우리집 댕댕이를 위한 맞춤형 반송이박스 🎁,2020.10.14-2020.11.10,"500,000원"
491,반려동물,사이좋게 함께 써요. 디자인에 기능까지 완벽한 스텝+스크래쳐 [뮤렌],BAD MARLON DESIGN STUDIO,885%,"8,857,400원",펀딩성공,44,83,댕댕이 슬라이드 스텝? 냥이 스크래쳐?,2020.02.26-2020.03.18,"1,000,000원"
492,반려동물,자르지 말고 갈아주세요! 피 터지던 발톱 전쟁을 끝낼 <뷰펫 그라인더>,세이치 (백경준),880%,"8,804,500원",펀딩성공,371,174,"내 발톱 자르는 건 누워서 떡 먹기인데, 아이들 발톱을 자르기는 어렵기만 하다면? 자르지 말고 '혈관을 보며' 살살 갈아주세요! 혈관을 보면서 발톱을 갈아주는 신박템ㅣ뷰펫 그라인더",2019.09.10-2019.10.06,"1,000,000원"
493,반려동물,[7천만원 앵콜] 양치질 혁명! 아이들이 좋아하는 '마약치약',주식회사 라이트형제,879%,"4,399,700원",펀딩성공,158,94,"간식보다 즐겁고, 치약보다 효과 좋은 '애니멀랩 덴탈찌-약'!",2021.02.17-2021.03.15,"500,000원"
494,반려동물,"'옵션추가', '직접조립'이 귀찮아서 직접 만든 야무진 캣폴과 캣타워",야무진캣,878%,"43,913,000원",펀딩성공,240,493,캣폴과 캣타워를 선택 할 때 옵션추가나 직접조립의 어려움을 느껴보신적이 있으신가요?,2019.09.18-2019.10.13,"5,000,000원"
495,반려동물,[7차 앵콜] 물만 마셔도 치아 관리 끝! 덴탈워터,주식회사 라이트형제,876%,"4,384,200원",펀딩성공,151,115,"아이들 치아관리, 잘 하고 있나요? 스트레스 없이 치아관리하고, 영양케어까지 한 번에 해결해주는 애니멀랩 덴탈워터로 건강한 치아관리를 시작해보아요.",2021.03.03-2021.03.29,"500,000원"
496,반려동물,"[집에가야돼] 아늑하고 사랑스럽게, 우리집 고양이를 위한 친환경 캣터널",집에가야돼,875%,"8,758,000원",펀딩성공,124,155,고양이와 집사 모두의 집을 위한 디자인을 합니다.,2020.02.26-2020.03.24,"1,000,000원"
497,반려동물,[CAT IS ART] 인테리어 캣 퍼니쳐의 기준을 제시하다.,The24Design,874%,"8,744,900원",펀딩성공,44,109,“CAT IS ART : INTERIOR STANDARD,2018.11.26-2018.12.30,"1,000,000원"
498,반려동물,"평소엔 가방, 펼치면 산책매트!  해충도 막아주는 버그아웃백",뮤니쿤트(MUNIKUND),870%,"8,703,900원",펀딩성공,104,53,"평소엔 가방, 펼치면 산책매트!",2020.10.19-2020.10.26,"1,000,000원"
499,반려동물,[6차 앵콜] 물만 마셔도 치아 관리 끝! 덴탈워터,주식회사 라이트형제,867%,"4,335,200원",펀딩성공,136,96,"아이들 치아관리, 잘 하고 있나요? 스트레스 없이 치아관리하고, 영양케어까지 한 번에 해결해주는 애니멀랩 덴탈워터로 건강한 치아관리를 시작해보아요.",2021.01.27-2021.02.15,"500,000원"
500,반려동물,[손목리쉬] 유럽에서 온 더욱 진화된 핸즈프리 반려견 리쉬 <리시뉴3>,주식회사 디팟,854%,"4,272,000원",펀딩성공,85,123,"이제부터 당신이 생각해온 '산책'이 바뀝니다. 당신의 두 손에 자유를 선물합니다! 유럽에서 온 더욱 진화한 반려견 손목 리쉬, 리시뉴3가 우리나라에서 첫 산책을 시작합니다",2020.11.17-2020.12.14,"500,000원"
501,반려동물,친환경 반려동물 수제간식        영양만점 곤충사료 : 로스팅 푸디웜,푸디웜(주),853%,"17,075,000원",펀딩성공,161,55,'신이내린 곤충'에서 반려동물을 위한 수제간식으로 탄생한 푸디웜을 소개합니다.  자연에서 찾은 영양만점 곤충을 이용한 친환경 수제간식입니다.,2016.11.15-2016.12.15,"2,000,000원"
502,반려동물,[미국FDA인증] 고양이와 집사 모두에게 편한 DESICAT 고양이 모래,씨에스씨 주식회사,852%,"8,520,600원",펀딩성공,166,175,"고양이 모래, 아직도 번거롭게 처리하고 계셨나요?",2021.01.26-2021.02.22,"1,000,000원"
503,반려동물,한방울로 끝내는 반려동물 영양제! HERO가 지켜줄게요!,Purepet,850%,"4,253,000원",펀딩성공,135,64,"우리 댕댕이, 냥냥이는 HERO가 지켜주니까!",2018.06.25-2018.07.23,"500,000원"
504,반려동물,"맛있는, 흡수 빠른 반려동물 영양제 [쓰담쓰담 Dr.+]",영인바이오,848%,"8,485,000원",펀딩성공,132,82,반려 가족이십니까?,2019.12.23-2020.01.05,"1,000,000원"
505,반려동물,입맛이 너무 까다로운 우리 고양이에게 추천하는 고급 레시피!,피쉬포캣,844%,"4,222,000원",펀딩성공,160,35,"""반려동물의 건강을 먼저 생각합니다""라는 사훈을 지키고자",2019.09.04-2019.09.15,"500,000원"
506,반려동물,"칫솔,치약 스트레스 NO! 하루 한번 '먹는 양치질' | 코코 덴탈 오일",팀코코,838%,"8,386,000원",펀딩성공,216,167,"칫솔, 치약은 쳐다도 안 보는 우리 아이들, 그렇다고 구강 관리를 포기할 순 없겠죠? 100% 천연 성분으로 만든 구강 관리 사료, 먹으면서 관리하는 <코코 덴탈 오일>",2019.09.20-2019.10.13,"1,000,000원"
507,반려동물,하루1스틱! 오래사는 우리댕댕이 “예스무스”,골드로니,836%,"8,368,400원",펀딩성공,152,95,"예스무스는 2년간, 오랜 테스트끝에 각계 전문가 분들께 검증된 제품입니다. 국내최초로 장수케어 전용 영양간식을 선보입니다.",2018.09.12-2018.10.03,"1,000,000원"
508,반려동물,강아지 고양이를 위한 국내산 프리미엄 히노끼 욕조,제이코퍼레이션,835%,"8,356,000원",펀딩성공,68,112,예로부터 일본 왕실에서 쓰여졌던 귀한 나무 히노끼!,2020.12.02-2020.12.14,"1,000,000원"
509,반려동물,"""덥다, 더워!! 댕댕아, 튜브방석 챙겨! 물놀이 가자~""",인사이드독,833%,"6,666,000원",펀딩성공,63,62,"지글지글 타는 더위, ""댕댕이만 놓고 물놀이 가세요?!""",2021.04.04-2021.04.19,"800,000원"
510,반려동물,"평화로운 다묘가정을 위한 고양이 양육백서 ""슬기로운 다묘생활"" 번역출간 ","강아지 고양이 연구소, 페티앙북스",832%,"8,324,260원",펀딩성공,304,77,"다묘가정이 겪고 있는 문제를 해결해 줄 고양이 행동학계의 거장, 팸 존슨 베넷의 저서, “슬기로운 다묘생활＂을 번역출판 합니다",2018.11.20-2018.12.09,"1,000,000원"
511,반려동물,정신없이 코박고 킁킁킁 '원터치 노즈워크 담요' 무아지경에 빠지다.,더플래,832%,"4,164,000원",펀딩성공,120,86,3초만에 촥~ 노즈워크 담요 변신. 강아지 데리고 갈 때 더이상 눈치보지 말자!! 구겨지지 않고 뒤집히지 않는 노즈워크. 요거 하나면 어디서든 댕댕이는 무아지경 코박고 킁킁킁!!,2019.07.22-2019.08.06,"500,000원"
512,반려동물,"동물병원에서 봤던 거니까, 아기 강아지부터 노견까지 믿고 쓰는ㅣ파우더솝",(주) 쿠나이앤티,821%,"8,218,500원",펀딩성공,259,242,"옛날 같지 않은 피부로 고생하는 노견도, 피부가 완벽하지 않은 아기 강아지도 믿고 쓸 수 있어요. 동물병원에서 본, 화학성분 없는 반려동물 천연 비누니까요. <하이포닉 파우더솝>",2019.08.23-2019.09.15,"1,000,000원"
513,반려동물,3단계 높이조절로 견생묘생 평생을 함께할 반려동물의 <반려식기>,팀비리체(TIMBIRICHE),815%,"4,075,000원",펀딩성공,77,112,"성장, 체형에 따라 3단 높이 조절부터, 10도 기울어진 식기의 각도로 마지막 한 톨의 사료까지 편안하게.",2020.09.11-2020.10.04,"500,000원"
514,반려동물,[핸드메이드 고양이 터널]워터 히아신스 뿜뿜 터널,김혜림 (김혜림),815%,"8,157,500원",펀딩성공,166,132,"워터히아신스로 만들어진 땅콩상점의 고급 고양이 터널입니다. 터널, 숨숨집, 스크래쳐로 사용해보세요. 무엇보다 고양이들이 좋아하는 자연 그대로의 소재를 사용하였습니다.",2020.07.20-2020.08.02,"1,000,000원"
515,반려동물,교체 가능한 잇펫 핸드메이드 고양이 낚싯대 장난감,"한지붕네냥이,(주)잇펫",810%,"4,051,200원",펀딩성공,114,48,고양이 주인님들이 무엇을 좋아하는지 몰라서 집사가 여러가지를 준비해 봤습니다. 교체 가능한 핸드메이드 고양이 낚시대 장난감.,2018.08.03-2018.08.20,"500,000원"
516,반려동물,재료에 물만 들어간 식품첨가물0% 방부제0% 카카토 170g 대용량,(주)펫츠뷰,808%,"8,080,300원",펀딩성공,125,52,재료에 물만 넣어 짜지않고 부족한 우리 아이들의 음수량을 채울 수 있는 습식 간식으로 단조로웠던 반려동물 식사패턴에 변화를 주세요!,2019.11.06-2019.12.01,"1,000,000원"
517,반려동물,::소중한 고양이에게 직접 만들어 주는 선물 [장난감DIY세트]::,냥냠 행복한 고양이 (박예진),807%,"6,457,000원",펀딩성공,431,178,내 고양이가 하루를 즐겁게 보낼 수 있게 준비하는,2019.04.29-2019.06.10,"800,000원"
518,반려동물,추운겨울 건강하게 보내기! 반려동물 대리석 평생 온매트&식기,라온펫(RAONPAT),806%,"4,032,000원",펀딩성공,29,63,"건강한 겨울을 위한 필수 아이템, 한 번의 펀딩으로 평생 사용 할 수 있는 대리석 평생 매트 & 식기.",2019.11.06-2019.11.21,"500,000원"
519,반려동물,댕댕이가 방석에서 내려오질 않아요! 최고의 견생방석 : #쫀쫀방석,펫인뷰티,802%,"16,059,260원",펀딩성공,139,96,반려견의 몸을 안정감 있게 받아주는 견체공학적 설계!,2018.05.28-2018.06.17,"2,000,000원"
520,반려동물,"[5차 앵콜] 양치질 혁명, 아이들이 좋아하는 '마약치약'",주식회사 라이트형제,802%,"4,013,600원",펀딩성공,111,81,"간식처럼 즐거운 양치 시간, '애니멀랩 덴탈찌-약'!",2020.09.16-2020.10.05,"500,000원"
521,반려동물,"이 가격에 4가지 기능을? 귀여운 강아지 장난감, 흐리멍텅 바닷속!",주식회사 더웨이즈,801%,"4,008,000원",펀딩성공,187,69,보통 한 가지 기능만 담긴 봉제 장난감이 많아서 아쉬우셨죠? 네 가지 기능을 모두 담은 귀여운 인형 장난감! 우리 강아지에게 바닷속 친구들을 선물해보세요.,2021.03.19-2021.04.05,"500,000원"
522,반려동물,도구를 사용하는 똑똑한 스윗캣 캣폴 '폴앤폴',스윗캣,789%,"23,694,000원",펀딩성공,117,174,캣폴을 설치시 사람힘으로 튼튼하게 조립하는데는 한계가 있습니다.,2019.08.09-2019.09.08,"3,000,000원"
523,반려동물,"스마트한 견생을 위한 똑똑한 껌, 브레인츄[특허소재 함유]",닥터바이,787%,"3,938,700원",펀딩성공,93,36,평생 서로를 기억하고 싶은 바램!,2019.06.05-2019.06.24,"500,000원"
524,반려동물,⭐내 밥그릇보다 예쁜⭐펫모이스 댕냥이식기! 온도에 따라 색이 변하는 비밀,펫모이스,787%,"3,938,200원",펀딩성공,110,114,"펫모이스 세라믹 식기는 댕냥이들이 먹기 좋은 최적 안심 온도 36.5도씨를 알려드려요. 이제 짐작하지 마시고, 눈으로 직접 확인하세요!",2019.06.26-2019.07.21,"500,000원"
525,반려동물,"따뜻한 세상을 위한 한 걸음, 유기동물 후원 프로젝트 [비마이프렌즈]",비마이프랜즈(Be my friends),785%,"3,927,700원",펀딩성공,134,99,"한 해 유기되는 반려동물의 수, 120,000 그 중 안락사로 생을 마감하는 동물의 수, 24,000",2021.01.15-2021.02.01,"500,000원"
526,반려동물,저세상 찐 가성비 고양이 환장파티 키트! 메이커가 미쳤다~ 아이템 대방출,스코캇,784%,"3,920,000원",펀딩성공,167,93,장난감 한 두개 사고 생색내지 말자 이 정도는 되야지. 옵션도 추가 비용도 없다!,2020.09.08-2020.09.24,"500,000원"
527,반려동물,[평점5.0앵콜] 나는 껌 좀 씹는 개 : 실패없는 견강한 이빨템! ,졸리마크(jollymark),784%,"3,922,690원",펀딩성공,116,47,잠깐만요! 여기 들어오신 분 혹시 간식 유목민?,2021.03.09-2021.03.29,"500,000원"
528,반려동물,외로운 댕냥이를 위한 피트니스로봇~! 해밀펫스마트피쉬90min,HAMILPET(premily),782%,"7,825,300원",펀딩성공,425,139,외로워하는 댕냥이를 위한 해밀펫의 인터렉티브 장난감 90min 프로젝트~~!!!,2020.02.11-2020.02.20,"1,000,000원"
529,반려동물,매끈하다면 그 어디든! 하늘둥둥 테이블,집사연구소,780%,"3,901,800원",펀딩성공,95,99,매끈한 곳이면 어디든. 하늘둥둥 테이블,2019.02.22-2019.03.10,"500,000원"
530,반려동물,"고양이정원 100마리 고양이들이 인정한 더 건강한 모래, 헬로가토스",헬로가토스,778%,"7,785,000원",펀딩성공,326,138,"반려묘의 건강을 한번 더 생각했습니다. 더 건강한 모래, 헬로가토스 벤토나이트! (feat. 고양이정원)",2019.01.04-2019.02.11,"1,000,000원"
531,반려동물,[걸어서 들어가는 이동가방] 심플하게 어느 패션이든 착붙! 포-유백,베베네코,778%,"3,892,500원",펀딩성공,27,40,"3면이 모두 오픈 가능한 강아지가 직접 걸어서 들어가는 이동가방, 포-유백 입니다. 언제 어디서든 반려인과 반려동물 모두 행복할 수 있도록 디자인했습니다.",2021.02.10-2021.03.02,"500,000원"
532,반려동물,[한중일 특허와 임상완료] 산책조하! 점프할거냥! 댕냥이 관절건강프로젝트,유산균 전문기업 (주)비비씨,776%,"3,882,000원",펀딩성공,88,40,"산책조하~ 늠름, 멋짐 뿜뿜!",2019.07.30-2019.08.25,"500,000원"
533,반려동물,"[4.5점 앵콜] 부피감 제로, 고양이와 함께 쓰는 슬림한 파티션 캣타워",티앤디자인,776%,"38,802,000원",펀딩성공,105,235,"캣타워는 필요하지만 좁은 집에 공간 마련할 수 없어 포기했나요? 바닥과 천장만 있으면 어디든 설치할 수 있습니다. 더 슬림하고 더 얇게, 고양이와 내가 함께 쓰는 [파티션 캣타워]",2020.10.09-2020.10.23,"5,000,000원"
534,반려동물,댕댕이 눈물자국 이제 그만! 눈물한방영양제 크러독,펫21,769%,"3,848,600원",펀딩성공,56,38,"펫21은 반려동물의 건강지킴이 로서 펀딩을 통해 반려동물과 반려동물가족의 행복이 오랫동안 지속되기 위해 최선을 다하고자 합니다. 펀딩의 수익은 제품의 개발, 개선, 연구에 쓰입니다",2019.09.26-2019.10.10,"500,000원"
535,반려동물,"[2020년윤달] [정품]""반려동물 윤달수의"" 행복하게 오래 살아요~",화이트키(Whitekey),767%,"5,373,000원",펀딩성공,70,90,"""나의 아가 ..나의 천사   그 마지막 소풍가는 길..... 어떤 옷을 입히실건가요?""",2020.04.10-2020.05.11,"700,000원"
536,반려동물,"Premium 실리콘 꿀잠 댕냥이 쿠션 (세균 진드기 방지, 오염방지)",UVCreation,767%,"3,837,000원",펀딩성공,46,75,"진드기 NO, 박테리아NO, 오염NO!",2020.07.27-2020.08.10,"500,000원"
537,반려동물,[앵콜] 댕댕이 발을 물없이 닦는다구요?! 비식스 워터리스 샴푸&보습제,주식회사 비식스컴퍼니,766%,"3,831,060원",펀딩성공,118,90,산책을 좋아하는 댕댕이를 위한 쉽고 편한 젤리케어,2020.03.30-2020.04.13,"500,000원"
538,반려동물,[7천만원 앵콜] 양치질 혁명! 아이들이 좋아하는 '마약치약',주식회사 라이트형제,765%,"3,829,400원",펀딩성공,133,63,"간식보다 즐겁고, 치약보다 효과 좋은 '애니멀랩 덴탈찌-약'!",2021.01.21-2021.02.01,"500,000원"
539,반려동물,반려동물과 건강한 동행을 도와드립니다. [동행 반려동물 건강수첩],알지비 스튜디오,761%,"3,805,000원",펀딩성공,199,117,반려동물과 건강한 동행을 도와드립니다. <동행 반려동물 건강수첩>,2020.10.20-2020.11.04,"500,000원"
540,반려동물,동원참치의 깊은 노하우를 갈아 넣은 프리미엄 애견간식을 이가격에?,(주)동원에프앤비,759%,"7,595,001원",펀딩성공,223,62,"강아지 사료만큼 손이 자주 가는 간식! 아무거나 먹이지 마세요. 국내산 원재료를 바탕으로, 체계적인 관리 아래 깐깐하게 만들어진 ‘고메트릿’으로 1일1간식 하세요!",2020.06.30-2020.07.13,"1,000,000원"
541,반려동물,[진짜가 나타났다] 뚱냥이 개린이 같이 쓰는 바디라인 해먹 펫 하우스,로맨스캣,758%,"3,794,500원",펀딩성공,87,88,뚱냥이도 가능한~ 해먹 숨숨집! 강아지 아지트!,2020.09.15-2020.10.12,"500,000원"
542,반려동물,정말 오래 노는 [멀티 노즈워크] 먹무리가 왔어요-!,플래닛플래닛,757%,"7,572,100원",펀딩성공,371,188,"시각, 후각, 청각 자극을 모두 경험할수 있는",2019.07.22-2019.08.21,"1,000,000원"
543,반려동물,"장건강은 기본! 구강건강까지 생각한 생유산균 ""더블락토 프로바이오틱스""",도그원 주식회사,753%,"3,765,800원",펀딩성공,92,62,"장은 기본, 구강까지 함께 챙겨주는 똑똑한 유산균!",2020.11.17-2020.12.02,"500,000원"
544,반려동물,감성을 더한 맞춤형 STEEL 캣타워,일공구일,752%,"7,527,000원",펀딩성공,29,113,“사람과 반려묘의 삶을 조화롭게”  집사님들의 취향 맞춤 캣타워,2020.05.21-2020.06.14,"1,000,000원"
545,반려동물,OO한 반려동물의 수명이 평균 2년 짧다! #시니어펫 전용 간식 시니멀,옵스틴,752%,"3,760,677원",펀딩성공,99,39,"고양이님, 강아지님이 7살을 넘으셨나요? 오래 함께하고픈 마음을 알기에, 노화를 관리해줄 시니어펫 전용 간식 시니멀™ 을 선보입니다.",2019.09.16-2019.09.29,"500,000원"
546,반려동물,이런 반려동물 유산균은 처음이실걸요? 20종 유산균 담은 <누리큐브>,오복누리,750%,"7,504,000원",펀딩성공,160,74,"흔들면 달려오는 바삭한 유산균, 누리큐브로 우리 댕냥이 친구들의 마음을 사로잡아 보세요! 바쁜 반려인의 고민을 간편하게 개선한 신개념 생유산균 큐브의 탄생. 1일 3알 <누리큐브>",2021.02.15-2021.03.02,"1,000,000원"
547,반려동물,"슬개골을 안전하게, 내 어깨를 소중하게! 건강한 이동가방 - 케어백",인사이드독,749%,"10,711,000원",펀딩성공,83,194,"""이동가방 속 반려아이의 슬개골, 안녕한가요?""",2020.06.03-2020.06.30,"1,430,000원"
548,반려동물,[아직몰라?] ZZZ 댕냥이는 잠꾸러기~! 꿀잠 부르는 #쫀쫀방석,펫인뷰티,747%,"7,470,000원",펀딩성공,56,42,사랑하는 아이들에게 건강한 수면과 편안한 휴식을 선물하세요.,2019.02.04-2019.02.11,"1,000,000원"
549,반려동물,[앵콜펀딩] 쿨매트전용 샤기카페트와 돌아온 반려동물 라온펫 대리석 쿨매트,라온산업,744%,"3,724,000원",펀딩성공,49,53,"""샤기카페트""와 함께 돌아온 선택받은 국민 멍냥이 매트. 반려동물 국민 대리석 쿨매트 라온펫, 앵콜펀딩을 시작합니다.",2021.04.13-2021.04.26,"500,000원"
550,반려동물,"캔에 담긴 ""흔들어 먹는 강아지 사료"" [SHAKEAT(쉨잇)]",대주산업 (주) 장항공장,741%,"3,705,780원",펀딩성공,69,40,"강아지의 코와 귀, 입까지 자극하는, 흔들어 먹는 사료 SHAKEAT!",2020.12.02-2020.12.14,"500,000원"
551,반려동물,반려동물 관절이 걱정되시나요? 나빠지기 전에 <조인트펫츄> 하세요!,퍼피랑키티랑,740%,"3,702,000원",펀딩성공,113,58,"반려동물 관절 관리, 중요한 것은 알지만, 하기 힘드셨죠?",2020.02.12-2020.03.11,"500,000원"
552,반려동물,[감동후기앵콜] 안전함에 살균 기능까지 더한 반려동물 카시트ㅣ루크펫,폭스박스,737%,"3,689,000원",펀딩성공,15,51,반려인과 댕냥이가 안전한 튼튼+편안+살균 카시트,2020.03.13-2020.03.30,"500,000원"
553,반려동물,[사이즈 걱정 끝] 이젠 편안함을 미리 준비해요 _무중력 넥카라 40g,38.5도,737%,"3,688,700원",펀딩성공,190,194,"반려동물의 상처를 책임지는 반창고 ' 넥카라 ' , 이제는 미리 준비하세요! 잘라쓰고 가볍고 목 부분을 분산하여 잡아주는 ' 무중력 넥카라 '",2019.11.04-2019.12.01,"500,000원"
554,반려동물,내안에 온열방석 있다! 온열방석 품은 털털이 숨숨집 [털숨집] ,KAMY's ZOO,736%,"7,366,500원",펀딩성공,162,171,'냥이'의 '냥이'에 의한 '냥이'만을 위해 캣맘 카미스쥬가 직접 제작한 털숨집!,2020.01.07-2020.01.26,"1,000,000원"
555,반려동물,댕댕이들과 산책하며 환경도 지킨다? '파우스가든 옥수수 배변봉투',파우스가든(PAWS GARDEN),734%,"3,672,320원",펀딩성공,161,107,[자연분해 배변봉투의 대중화 프로젝트],2019.06.21-2019.07.22,"500,000원"
556,반려동물,[리미티드 에디션] 벤트라 강아지 유모차,벤트라,733%,"11,003,000원",펀딩성공,72,117,반려동물의 유아기부터 노년기까지 늘 사용하는 강아지 유모차. 사용할수록 튼튼해지는 원단으로 제작된 벤트라의 펫 스트롤러5S로 매일 산책이 쉬워집니다.,2019.07.23-2019.09.01,"1,500,000원"
557,반려동물,[면역력+a] 보호자의 선택 고민 덜어주는 영양제 '펫트리온',(주) 한동,731%,"3,656,200원",펀딩성공,63,50,직접 연구 개발한 생균과 세분화된 기호성 테스트.,2020.04.13-2020.05.11,"500,000원"
